,ENPH,FSLR,ICLN,NEE,SEDG,SPY,XLE
2020-06-05,54.59000015258789,51.380001068115234,11.677651405334473,55.04597473144531,148.27999877929688,293.5505676269531,17.67450523376465
2020-06-08,52.900001525878906,54.439998626708984,12.020838737487793,56.3659782409668,150.88999938964844,297.0987854003906,18.470727920532227
2020-06-09,51.58000183105469,53.060001373291016,11.80750560760498,55.974308013916016,148.83999633789062,294.8834533691406,17.776992797851562
2020-06-10,49.349998474121094,51.189998626708984,11.742578506469727,55.56748962402344,147.3699951171875,293.238037109375,16.90193748474121
2020-06-11,47.65999984741211,48.939998626708984,10.954174041748047,53.7368049621582,138.69000244140625,276.33306884765625,15.30949592590332
2020-06-12,48.630001068115234,49.41999816894531,11.204607963562012,53.429527282714844,142.0500030517578,279.6424255371094,15.695781707763672
2020-06-15,50.45000076293945,50.11000061035156,11.421674728393555,53.78873825073242,148.1999969482422,282.25311279296875,15.743086814880371
2020-06-16,52.7599983215332,51.310001373291016,11.589367866516113,53.702186584472656,153.10000610351562,287.6858215332031,16.19637680053711
2020-06-17,39.040000915527344,49.900001525878906,11.356463432312012,53.88179397583008,145.27000427246094,286.49078369140625,15.644542694091797
2020-06-18,45.720001220703125,50.470001220703125,11.440308570861816,53.866641998291016,151.0,286.6011962890625,15.837686538696289
2020-06-19,46.720001220703125,50.20000076293945,11.449625015258789,52.41248321533203,153.60000610351562,284.9631652832031,15.59724235534668
2020-06-22,45.560001373291016,49.79999923706055,11.552102088928223,53.4576530456543,152.97999572753906,286.7912902832031,15.669500350952148
2020-06-23,45.4900016784668,51.91999816894531,11.691845893859863,52.62887191772461,151.33999633789062,288.1116027832031,15.685469627380371
2020-06-24,46.68000030517578,49.08000183105469,11.505520820617676,52.295631408691406,148.47999572753906,280.76220703125,14.815164566040039
2020-06-25,45.79999923706055,50.380001068115234,11.496208190917969,51.75249481201172,137.1750030517578,283.77215576171875,15.098614692687988
2020-06-26,45.29999923706055,48.7599983215332,11.188770294189453,51.11629104614258,129.52999877929688,277.0320739746094,14.575629234313965
2020-06-29,47.45000076293945,49.61000061035156,11.552102088928223,51.553409576416016,137.05999755859375,281.1038818359375,14.771249771118164
2020-06-30,47.56999969482422,49.5,11.663898468017578,51.97104263305664,138.77999877929688,284.70465087890625,15.110589027404785
2020-07-01,49.060001373291016,49.09000015258789,11.812957763671875,53.28887176513672,141.38999938964844,286.69903564453125,14.743305206298828
2020-07-02,48.86000061035156,49.880001068115234,11.980647087097168,53.31916427612305,143.11000061035156,288.2777404785156,14.906984329223633
2020-07-06,50.15999984741211,53.40999984741211,12.44645881652832,53.440345764160156,148.8800048828125,292.72802734375,14.950900077819824
2020-07-07,50.63999938964844,53.15999984741211,12.39987850189209,53.388423919677734,146.57000732421875,289.7088928222656,14.47582721710205
2020-07-08,54.93000030517578,58.060001373291016,12.809792518615723,54.8057975769043,157.9199981689453,291.9248046875,14.463850975036621
2020-07-09,55.790000915527344,57.20000076293945,12.651416778564453,54.5287971496582,157.1699981689453,290.2628479003906,13.749239921569824
2020-07-10,55.43000030517578,57.4900016784668,12.632782936096191,56.1755485534668,159.44000244140625,293.2265930175781,14.188386917114258
2020-07-13,52.31999969482422,56.209999084472656,12.483724594116211,55.4484748840332,154.67999267578125,290.68756103515625,14.112530708312988
2020-07-14,55.880001068115234,61.779998779296875,12.837739944458008,56.81391143798828,168.1999969482422,294.45452880859375,14.607568740844727
2020-07-15,57.95000076293945,60.97999954223633,13.126542091369629,56.045711517333984,174.85000610351562,297.1598815917969,14.922951698303223
2020-07-16,57.7400016784668,59.029998779296875,13.024063110351562,58.07548522949219,164.75,296.18109130859375,14.855087280273438
2020-07-17,59.310001373291016,61.0,13.238337516784668,59.590232849121094,171.5800018310547,297.03973388671875,14.647489547729492
2020-07-20,63.540000915527344,62.15999984741211,13.480559349060059,59.363006591796875,176.3000030517578,299.44036865234375,14.403968811035156
2020-07-21,61.099998474121094,60.7400016784668,13.545770645141602,59.795799255371094,170.3800048828125,300.0773620605469,15.274271965026855
2020-07-22,62.08000183105469,61.150001525878906,13.657565116882324,60.680843353271484,175.64999389648438,301.7855529785156,15.086636543273926
2020-07-23,61.66999816894531,62.5,13.694831848144531,60.79986572265625,176.2899932861328,298.1846923828125,15.058692932128906
2020-07-24,59.650001525878906,62.15999984741211,13.443291664123535,60.64406204223633,171.60000610351562,296.26416015625,14.974855422973633
2020-07-27,62.220001220703125,62.2599983215332,13.71346378326416,60.07710266113281,180.74000549316406,298.4247741699219,14.990819931030273
2020-07-28,57.22999954223633,59.68000030517578,13.368764877319336,60.59861373901367,170.5399932861328,296.5320129394531,14.735318183898926
2020-07-29,59.119998931884766,60.11000061035156,13.443291664123535,60.90156936645508,176.75999450683594,300.1789245605469,15.042724609375
2020-07-30,59.13999938964844,59.70000076293945,13.508505821228027,61.09632110595703,175.25999450683594,299.10791015625,14.451870918273926
2020-07-31,60.36000061035156,59.54999923706055,13.415345191955566,60.741432189941406,175.10000610351562,301.4715270996094,14.384000778198242
2020-08-03,61.209999084472656,60.84000015258789,13.741412162780762,60.06845474243164,173.55999755859375,303.5674133300781,14.43590259552002
2020-08-04,68.94999694824219,64.04000091552734,14.160640716552734,61.68275833129883,196.14999389648438,304.739990234375,14.787219047546387
2020-08-05,74.98999786376953,65.7300033569336,14.523974418640137,61.407920837402344,216.05999755859375,306.6327209472656,14.94291877746582
2020-08-06,71.37000274658203,64.45999908447266,14.57987117767334,61.19802474975586,206.32000732421875,308.6824035644531,14.823152542114258
2020-08-07,72.83999633789062,72.93000030517578,14.794145584106445,62.27350997924805,211.47000122070312,308.9040832519531,14.843111991882324
2020-08-10,71.83999633789062,72.5,14.850041389465332,61.37763214111328,211.5,309.8273620605469,15.30221939086914
2020-08-11,67.30000305175781,70.19000244140625,14.607820510864258,60.11174392700195,204.0800018310547,307.26983642578125,15.250319480895996
2020-08-12,71.19000244140625,73.52999877929688,14.859357833862305,61.58321762084961,215.17999267578125,311.5538635253906,15.402027130126953
2020-08-13,74.87999725341797,75.70999908447266,15.110894203186035,61.54209899902344,225.17999267578125,310.9906311035156,15.102604866027832
2020-08-14,73.16000366210938,74.30999755859375,14.999100685119629,60.69815444946289,219.2100067138672,310.99981689453125,15.24632453918457
2020-08-17,75.05999755859375,73.61000061035156,15.17611026763916,61.236961364746094,219.3300018310547,311.9878234863281,15.158496856689453
2020-08-18,75.16000366210938,74.41000366210938,15.23200798034668,61.24995422363281,219.02000427246094,312.66180419921875,14.966870307922363
2020-08-19,75.48999786376953,75.8499984741211,15.287904739379883,61.09632110595703,220.7100067138672,311.35992431640625,14.795207977294922
2020-08-20,73.08999633789062,73.66000366210938,15.185425758361816,61.04655838012695,217.1999969482422,312.32940673828125,14.47582721710205
2020-08-21,73.13999938964844,74.0999984741211,15.17611026763916,61.11146545410156,213.2899932861328,313.4373474121094,14.384000778198242
2020-08-24,73.36000061035156,76.5199966430664,15.362435340881348,61.1590690612793,210.83999633789062,316.6134948730469,14.779236793518066
2020-08-25,75.93000030517578,77.37000274658203,15.716449737548828,60.87344741821289,213.16000366210938,317.7214660644531,14.571642875671387
2020-08-26,75.23999786376953,78.19000244140625,15.716449737548828,60.373573303222656,214.9199981689453,320.90673828125,14.264237403869629
2020-08-27,73.44000244140625,77.61000061035156,15.66987133026123,60.65195083618164,210.44000244140625,321.60845947265625,14.292181968688965
2020-08-28,76.04000091552734,80.0,16.02388572692871,60.797672271728516,221.19000244140625,323.68585205078125,14.547686576843262
2020-08-31,77.2300033569336,76.58999633789062,15.96798324584961,60.715049743652344,221.14999389648438,322.5132751464844,14.2322998046875
2020-09-01,78.70999908447266,78.41999816894531,16.22884178161621,60.27134323120117,223.75999450683594,325.55078125,14.13648509979248
2020-09-02,77.0199966430664,77.44999694824219,16.16362953186035,62.69197463989258,220.3300018310547,330.25970458984375,14.068620681762695
2020-09-03,67.80000305175781,72.5,15.157477378845215,61.02385711669922,195.4499969482422,318.8939514160156,13.96481990814209
2020-09-04,66.16000366210938,72.05999755859375,14.999100685119629,60.31267166137695,194.61000061035156,316.290283203125,13.920906066894531
2020-09-08,65.05000305175781,69.37000274658203,14.915257453918457,60.440982818603516,189.0500030517578,307.6483459472656,13.413893699645996
2020-09-09,67.70999908447266,71.69999694824219,15.436965942382812,61.41098403930664,193.55999755859375,313.7236633300781,13.50571346282959
2020-09-10,66.0999984741211,69.88999938964844,15.092266082763672,60.2234992980957,187.0,308.2762145996094,13.010676383972168
2020-09-11,65.0999984741211,69.91000366210938,15.082947731018066,60.49317169189453,183.9600067138672,308.4332275390625,13.022652626037598
2020-09-14,69.48999786376953,71.45999908447266,15.502176284790039,61.31310272216797,196.1199951171875,312.4955749511719,13.122459411621094
2020-09-15,72.16000366210938,72.88999938964844,15.800299644470215,64.3100357055664,199.0,314.07440185546875,13.02664566040039
2020-09-16,72.83000183105469,71.95999908447266,15.893455505371094,60.97166061401367,201.75999450683594,312.8279724121094,13.549630165100098
2020-09-17,66.87000274658203,64.0,15.595337867736816,60.79115295410156,187.02999877929688,310.0766296386719,13.569587707519531
2020-09-18,68.2699966430664,61.75,15.576704025268555,60.225685119628906,186.2100067138672,306.5067138671875,13.417882919311523
2020-09-21,70.72000122070312,61.66999816894531,15.446280479431152,60.069095611572266,190.41000366210938,303.0954895019531,12.973136901855469
2020-09-22,72.2300033569336,61.54999923706055,15.530125617980957,60.473609924316406,185.1999969482422,306.18231201171875,12.839225769042969
2020-09-23,70.2699966430664,62.02000045776367,15.390380859375,59.440555572509766,189.44000244140625,299.0816955566406,12.25894546508789
2020-09-24,69.41000366210938,61.29999923706055,15.315855026245117,60.36052703857422,191.72999572753906,299.8788146972656,12.254884719848633
2020-09-25,73.62000274658203,63.04999923706055,15.65123462677002,61.291343688964844,200.9600067138672,304.72698974609375,12.246772766113281
2020-09-28,78.13999938964844,65.37000274658203,16.359264373779297,61.79593276977539,218.2899932861328,309.78826904296875,12.534881591796875
2020-09-29,80.80000305175781,65.76000213623047,16.750547409057617,61.57407760620117,231.5,308.1011657714844,12.189962387084961
2020-09-30,82.58999633789062,66.19999694824219,17.225677490234375,60.36487579345703,238.35000610351562,310.43719482421875,12.15343952178955
2020-10-01,89.51000213623047,68.56999969482422,17.784648895263672,61.49578857421875,248.8699951171875,312.4302062988281,11.780111312866211
2020-10-02,90.43000030517578,67.23999786376953,17.775331497192383,61.149986267089844,251.5800018310547,309.4638366699219,11.893733024597168
2020-10-05,98.05000305175781,71.5,18.58584213256836,62.61583709716797,272.5899963378906,314.95159912109375,12.250829696655273
2020-10-06,98.56999969482422,73.44000244140625,18.716270446777344,63.13127136230469,271.8699951171875,310.47430419921875,12.068222045898438
2020-10-07,107.81999969482422,78.70999908447266,19.64788818359375,64.61885070800781,305.1499938964844,315.8785400390625,12.238654136657715
2020-10-08,105.5,77.12000274658203,19.629257202148438,65.47140502929688,289.0,318.6780700683594,12.697197914123535
2020-10-09,109.18000030517578,78.80999755859375,19.93669319152832,65.87808990478516,305.3500061035156,321.52392578125,12.494305610656738
2020-10-12,104.43000030517578,79.30999755859375,19.526779174804688,66.47835540771484,297.94000244140625,326.6964416503906,12.526766777038574
2020-10-13,106.6500015258789,82.93000030517578,19.461566925048828,65.56490325927734,299.6499938964844,324.564453125,12.331989288330078
2020-10-14,108.97000122070312,83.72000122070312,19.694473266601562,65.38440704345703,304.5199890136719,322.5250549316406,12.384740829467773
2020-10-15,110.70999908447266,82.27999877929688,19.545413970947266,64.91029357910156,302.5,322.1263732910156,12.534881591796875
2020-10-16,110.83999633789062,84.18000030517578,19.461566925048828,66.4631118774414,302.0199890136719,321.9317932128906,12.250829696655273
2020-10-19,114.69000244140625,83.43000030517578,19.312511444091797,65.1473388671875,309.1000061035156,317.037353515625,11.991124153137207
2020-10-20,116.13999938964844,84.30000305175781,19.70378875732422,65.46050262451172,309.79998779296875,318.3073425292969,12.133151054382324
2020-10-21,101.52999877929688,81.5999984741211,18.846698760986328,64.74065399169922,279.5899963378906,317.7047119140625,11.901848793029785
2020-10-22,103.45999908447266,82.6500015258789,18.781484603881836,65.73889923095703,280.3900146484375,319.44744873046875,12.39285659790039
2020-10-23,103.33000183105469,85.37000274658203,18.837379455566406,65.91289520263672,282.8800048828125,320.5320129394531,12.331989288330078
2020-10-26,103.66999816894531,83.75,18.446102142333984,65.821533203125,273.0,314.6085205078125,11.889677047729492
2020-10-27,98.62999725341797,82.38999938964844,18.306358337402344,65.92376708984375,261.8399963378906,313.5240783691406,11.735475540161133
2020-10-28,102.80999755859375,93.30999755859375,18.02686882019043,64.77544403076172,263.8299865722656,302.80810546875,11.244467735290527
2020-10-29,102.51000213623047,87.45999908447266,18.399518966674805,64.38398742675781,270.0899963378906,305.8856506347656,11.589388847351074
2020-10-30,98.08999633789062,87.05000305175781,18.222509384155273,63.68803024291992,257.69000244140625,302.6968078613281,11.654315948486328
2020-11-02,103.83000183105469,88.88999938964844,18.548583984375,65.35831451416016,267.7200012207031,306.08966064453125,12.051993370056152
2020-11-03,104.75,87.23999786376953,18.772167205810547,66.1325454711914,206.3699951171875,311.4939270019531,11.98300552368164
2020-11-04,106.19000244140625,79.77999877929688,18.529945373535156,63.78372573852539,206.55999755859375,318.4556579589844,11.999238014221191
2020-11-05,120.26000213623047,86.9000015258789,19.834218978881836,65.02772521972656,233.6300048828125,324.6663818359375,11.999238014221191
2020-11-06,122.52999877929688,88.2699966430664,19.983274459838867,65.87157440185547,237.50999450683594,324.59222412109375,11.739530563354492
2020-11-09,117.08000183105469,86.11000061035156,20.020540237426758,65.68888092041016,232.52000427246094,328.67083740234375,13.415449142456055
2020-11-10,109.38999938964844,80.75,19.722421646118164,66.1064453125,225.50999450683594,328.18890380859375,13.849647521972656
2020-11-11,120.43000030517578,84.19999694824219,20.355920791625977,67.45484924316406,235.19000244140625,330.62689208984375,13.707618713378906
2020-11-12,117.20999908447266,81.4000015258789,20.123018264770508,66.697998046875,227.1999969482422,327.41949462890625,13.26530647277832
2020-11-13,116.58999633789062,79.94999694824219,20.21617889404297,67.15038299560547,221.60000610351562,331.95245361328125,13.748200416564941
2020-11-16,119.93000030517578,80.20999908447266,20.31865692138672,67.63753509521484,228.27999877929688,336.0960998535156,14.653114318847656
2020-11-17,125.12000274658203,81.4800033569336,20.355920791625977,66.64581298828125,233.17999267578125,334.28839111328125,14.803256034851074
2020-11-18,124.91999816894531,81.98999786376953,20.05780601501465,65.93246459960938,232.82000732421875,330.2652893066406,14.373116493225098
2020-11-19,128.88999938964844,84.05999755859375,20.34660530090332,65.35831451416016,244.0500030517578,331.6558532714844,14.608474731445312
2020-11-20,129.58999633789062,84.69000244140625,20.57950782775879,65.72368621826172,257.989990234375,329.3847351074219,14.531376838684082
2020-11-23,134.42999267578125,86.91999816894531,20.970792770385742,64.8711166381836,264.79998779296875,331.3591613769531,15.558026313781738
2020-11-24,136.02000427246094,90.41000366210938,21.25959587097168,65.22782135009766,268.9700012207031,336.6986389160156,16.35743522644043
2020-11-25,139.07000732421875,92.44999694824219,21.6229248046875,66.39897918701172,275.9700012207031,336.1794738769531,15.975991249084473
2020-11-27,140.55999755859375,94.69999694824219,21.976943969726562,65.66481018066406,288.2300109863281,337.1157531738281,15.789326667785645
2020-11-30,136.57000732421875,93.43000030517578,21.921045303344727,64.31884765625,277.9800109863281,335.6233215332031,14.916877746582031
2020-12-01,128.85000610351562,91.05999755859375,21.716089248657227,64.80829620361328,274.07000732421875,339.29412841796875,14.985860824584961
2020-12-02,127.93000030517578,90.48999786376953,21.520448684692383,64.94812774658203,273.5,340.00787353515625,15.472806930541992
2020-12-03,127.66999816894531,88.91999816894531,21.371389389038086,64.10907745361328,272.3299865722656,339.9151916503906,15.635128021240234
2020-12-04,130.4600067138672,89.26000213623047,21.436603546142578,63.383628845214844,271.9700012207031,342.84442138671875,16.487287521362305
2020-12-07,129.32000732421875,88.75,21.52976417541504,64.0391616821289,278.32000732421875,342.13995361328125,16.101783752441406
2020-12-08,134.74000549316406,89.88999938964844,22.107370376586914,64.39749145507812,284.8599853515625,343.14111328125,16.34119987487793
2020-12-09,127.26000213623047,86.22000122070312,21.567035675048828,64.3887710571289,271.760009765625,340.0635681152344,16.377727508544922
2020-12-10,131.2100067138672,86.54000091552734,21.893095016479492,64.04788970947266,273.4800109863281,339.95233154296875,16.880905151367188
2020-12-11,139.91000366210938,86.37000274658203,22.014209747314453,64.50239562988281,291.510009765625,339.5536804199219,16.68611717224121
2020-12-14,145.07000732421875,86.58999633789062,22.331361770629883,64.28388977050781,293.32000732421875,338.0334777832031,16.101783752441406
2020-12-15,160.4600067138672,91.26000213623047,23.376100540161133,65.4725570678711,313.7699890136719,342.60345458984375,16.418304443359375
2020-12-16,163.30999755859375,91.7699966430664,23.376100540161133,65.06175231933594,309.7200012207031,343.14111328125,16.337142944335938
2020-12-17,163.52000427246094,92.31999969482422,23.842506408691406,65.60362243652344,305.70001220703125,345.05999755859375,16.260046005249023
2020-12-18,164.41000366210938,93.58999633789062,24.168987274169922,65.1229476928711,314.5,343.6821594238281,15.988162994384766
2020-12-21,170.77999877929688,96.41000366210938,24.5887508392334,65.02680969238281,318.6199951171875,342.45330810546875,15.679749488830566
2020-12-22,177.27000427246094,105.16000366210938,25.484243392944336,65.2977523803711,322.5199890136719,341.8761291503906,15.416571617126465
2020-12-23,180.32000732421875,101.83000183105469,25.894678115844727,64.96560668945312,323.9800109863281,342.183349609375,15.757882118225098
2020-12-24,181.38999938964844,102.4000015258789,25.848039627075195,65.53372955322266,324.0899963378906,343.5146484375,15.675633430480957
2020-12-28,175.49000549316406,101.19000244140625,26.053260803222656,65.9794692993164,318.4100036621094,346.4657287597656,15.576944351196289
2020-12-29,170.1999969482422,96.9800033569336,25.80139923095703,65.8396224975586,307.9700012207031,345.80474853515625,15.47414493560791
2020-12-30,172.92999267578125,100.33999633789062,26.402429580688477,66.3465805053711,319.1000061035156,346.298095703125,15.716763496398926
2020-12-31,175.47000122070312,98.91999816894531,26.35576629638672,67.43033599853516,319.1199951171875,348.0575866699219,15.58516788482666
2021-01-04,172.24000549316406,101.23999786376953,26.766408920288086,64.86946868896484,311.3500061035156,343.3191833496094,15.609841346740723
2021-01-05,181.47999572753906,92.16000366210938,27.335708618164062,65.35016632080078,316.80999755859375,345.68365478515625,16.30891227722168
2021-01-06,203.3800048828125,99.69000244140625,29.30492401123047,68.54908752441406,348.1300048828125,347.7503356933594,16.80648422241211
2021-01-07,213.75999450683594,105.5,31.180810928344727,69.30072784423828,365.9700012207031,352.9169616699219,17.05322265625
2021-01-08,207.41000366210938,104.0999984741211,30.947494506835938,70.9089126586914,356.1099853515625,354.9278259277344,17.032657623291016
2021-01-11,201.67999267578125,103.76000213623047,29.902223587036133,69.65033721923828,352.04998779296875,352.5353088378906,17.299951553344727
2021-01-12,206.49000549316406,104.31999969482422,30.266204833984375,69.70277404785156,346.29998779296875,352.60986328125,17.904441833496094
2021-01-13,203.69000244140625,104.18000030517578,30.415525436401367,71.52947235107422,335.3999938964844,353.55938720703125,17.764625549316406
2021-01-14,208.8300018310547,106.04000091552734,30.144874572753906,72.1325454711914,335.3999938964844,352.3212890625,18.290985107421875
2021-01-15,190.58999633789062,96.58000183105469,28.520971298217773,71.70426940917969,282.260009765625,349.7518615722656,17.579578399658203
2021-01-19,201.27999877929688,100.23999786376953,29.30492401123047,72.37726593017578,295.04998779296875,352.4981689453125,17.933225631713867
2021-01-20,199.39999389648438,101.75,29.192934036254883,73.46104431152344,297.17999267578125,357.3762512207031,17.999019622802734
2021-01-21,212.08999633789062,107.52999877929688,30.48085594177246,73.16387939453125,317.17999267578125,357.70196533203125,17.39042091369629
2021-01-22,212.07000732421875,106.66999816894531,30.704845428466797,73.60088348388672,321.1199951171875,356.4359436035156,17.299951553344727
2021-01-25,202.72999572753906,104.94000244140625,30.312862396240234,75.92578125,310.1199951171875,357.8416748046875,17.123126983642578
2021-01-26,187.33999633789062,104.69000244140625,30.01421356201172,74.49237823486328,296.67999267578125,357.2831726074219,16.757137298583984
2021-01-27,179.02000427246094,102.80999755859375,28.128990173339844,70.08734893798828,285.510009765625,348.55096435546875,16.530973434448242
2021-01-28,193.74000549316406,105.0999984741211,28.763626098632812,72.07136535644531,309.739990234375,351.5486145019531,16.7242431640625
2021-01-29,182.35000610351562,99.1500015258789,27.81167984008789,70.68167114257812,288.3299865722656,344.5108337402344,16.169099807739258
2021-02-01,186.33999633789062,98.30999755859375,28.436975479125977,71.40708923339844,300.82000732421875,350.24530029296875,16.28424072265625
2021-02-02,192.6300048828125,97.29000091552734,28.744956970214844,72.4821548461914,307.04998779296875,355.19781494140625,16.4610652923584
2021-02-03,196.33999633789062,98.94000244140625,29.258262634277344,72.58702087402344,307.0799865722656,355.4771728515625,17.164249420166016
2021-02-04,195.6300048828125,98.58999633789062,28.884952545166016,72.54332733154297,301.70001220703125,359.51739501953125,17.35340690612793
2021-02-05,193.1999969482422,97.4000015258789,29.0996036529541,73.06775665283203,308.239990234375,360.9323425292969,17.501447677612305
2021-02-08,197.8699951171875,100.33000183105469,29.388917922973633,72.89292907714844,318.8299865722656,363.5390625,18.233417510986328
2021-02-09,200.10000610351562,101.8499984741211,29.127601623535156,73.26876831054688,325.9200134277344,363.2969665527344,18.040138244628906
2021-02-10,202.07000732421875,99.87999725341797,28.735628128051758,73.33869171142578,320.3999938964844,363.13873291015625,18.38556480407715
2021-02-11,199.0800018310547,99.58999633789062,28.884952545166016,73.37364196777344,330.7799987792969,363.7251281738281,18.101825714111328
2021-02-12,206.50999450683594,100.75,28.29698371887207,72.65694427490234,330.8900146484375,365.5219421386719,18.369117736816406
2021-02-16,193.5,98.70999908447266,27.979671478271484,70.96136474609375,331.3500061035156,365.2054138183594,18.82968521118164
2021-02-17,189.33999633789062,95.83999633789062,27.513032913208008,70.5156021118164,334.79998779296875,365.2892150878906,19.109310150146484
2021-02-18,180.83999633789062,91.37999725341797,26.08511734008789,70.55931091308594,316.0899963378906,363.7345275878906,18.67753028869629
2021-02-19,189.74000549316406,90.95999908447266,26.589088439941406,68.26065826416016,321.989990234375,363.0921630859375,18.990055084228516
2021-02-22,167.86000061035156,86.61000061035156,24.825191497802734,65.63860321044922,288.70001220703125,360.2994079589844,19.648006439208984
2021-02-23,170.88999938964844,86.97000122070312,24.479877471923828,65.2977523803711,295.5799865722656,360.7368469238281,19.972869873046875
2021-02-24,180.8699951171875,88.02999877929688,25.00251579284668,64.4674301147461,308.1499938964844,364.71197509765625,20.68016242980957
2021-02-25,167.3699951171875,81.4000015258789,23.7985897064209,65.06925964355469,284.3299865722656,355.9239501953125,20.28128433227539
2021-02-26,176.05999755859375,81.0199966430664,24.125232696533203,64.5596694946289,298.30999755859375,354.0900573730469,19.80015754699707
2021-03-01,186.4499969482422,84.88999938964844,25.039846420288086,66.69468688964844,307.95001220703125,362.6732482910156,20.314178466796875
2021-03-02,171.69000244140625,83.19000244140625,24.23722267150879,66.36959838867188,291.5899963378906,359.8432312011719,20.20315170288086
2021-03-03,161.1199951171875,78.87999725341797,22.650653839111328,63.71621322631836,274.7300109863281,355.0768127441406,20.499229431152344
2021-03-04,149.8800048828125,75.36000061035156,21.745372772216797,62.63554382324219,256.260009765625,350.68280029296875,20.988576889038086
2021-03-05,143.5500030517578,73.69999694824219,21.437395095825195,62.117164611816406,249.42999267578125,357.1341552734375,21.774003982543945
2021-03-08,132.05999755859375,71.44999694824219,20.784101486206055,62.257747650146484,246.7100067138672,355.3561096191406,21.81512451171875
2021-03-09,148.6999969482422,76.66999816894531,22.51999282836914,65.03412628173828,280.010009765625,360.42974853515625,21.432695388793945
2021-03-10,152.42999267578125,75.72000122070312,22.510662078857422,65.42069244384766,279.6700134277344,362.6732482910156,21.975502014160156
2021-03-11,165.33999633789062,81.0199966430664,23.938579559326172,65.77217864990234,295.2300109863281,366.3504943847656,21.98372459411621
2021-03-12,164.7100067138672,81.94999694824219,23.751922607421875,66.48380279541016,291.4800109863281,366.8437805175781,22.028959274291992
2021-03-15,174.16000366210938,82.52999877929688,23.621265411376953,66.35201263427734,297.2099914550781,369.031494140625,21.77811050415039
2021-03-16,166.30999755859375,82.45999908447266,23.07996368408203,66.22901153564453,285.6000061035156,368.5660705566406,21.157176971435547
2021-03-17,163.82000732421875,80.13999938964844,22.445331573486328,64.10279083251953,291.42999267578125,369.8229064941406,21.321664810180664
2021-03-18,148.47999572753906,77.61000061035156,21.22273826599121,62.49494934082031,266.489990234375,364.4420166015625,20.3635196685791
2021-03-19,154.9499969482422,79.97000122070312,21.78270721435547,62.24016189575195,280.94000244140625,363.7677001953125,20.367637634277344
2021-03-22,161.11000061035156,81.83000183105469,22.305341720581055,62.986968994140625,289.1700134277344,366.67236328125,20.17231559753418
2021-03-23,155.97000122070312,80.5199966430664,21.88536834716797,65.03412628173828,278.3699951171875,363.786376953125,19.87725257873535
2021-03-24,147.97999572753906,80.72000122070312,20.905424118041992,63.98857498168945,267.5899963378906,361.9371337890625,20.375953674316406
2021-03-25,148.47999572753906,80.7300033569336,21.008085250854492,64.53330993652344,270.0299987792969,363.9731750488281,20.45075225830078
2021-03-26,152.07000732421875,85.69000244140625,21.428058624267578,65.06925964355469,275.75,369.838623046875,20.957763671875
2021-03-29,142.13999938964844,81.61000061035156,20.914756774902344,65.71945190429688,260.0400085449219,369.65179443359375,20.708419799804688
2021-03-30,150.60000610351562,86.52999877929688,21.922693252563477,65.20984649658203,271.1700134277344,368.67108154296875,20.529714584350586
2021-03-31,162.16000366210938,87.30000305175781,22.678651809692383,66.43109893798828,287.44000244140625,370.16552734375,20.38842010498047
2021-04-01,162.69000244140625,86.1500015258789,22.566659927368164,66.57167053222656,283.3900146484375,374.1628723144531,20.90789222717285
2021-04-05,149.4199981689453,83.12000274658203,22.221345901489258,67.45904541015625,268.9700012207031,379.5333251953125,20.409198760986328
2021-04-06,157.9199981689453,84.20999908447266,22.221345901489258,68.14437103271484,277.25,379.30914306640625,20.35517120361328
2021-04-07,150.00999450683594,81.0,21.596046447753906,68.0125961303711,262.45001220703125,379.74810791015625,20.42582130432129
2021-04-08,153.1300048828125,81.19000244140625,21.87603187561035,68.32009887695312,262.0899963378906,381.55072021484375,20.15985107421875
2021-04-09,151.35000610351562,79.61000061035156,21.90403175354004,68.4782485961914,263.95001220703125,384.32464599609375,20.026865005493164
2021-04-12,151.8699951171875,78.75,21.465389251708984,68.21466827392578,263.20001220703125,384.46478271484375,19.868942260742188
2021-04-13,153.08999633789062,78.98999786376953,21.90403175354004,69.44468688964844,269.44000244140625,385.6041564941406,19.889720916748047
2021-04-14,151.91000366210938,78.56999969482422,21.82936668395996,69.52376556396484,266.2099914550781,384.287353515625,20.442441940307617
2021-04-15,145.7899932861328,77.16999816894531,21.512054443359375,70.44629669189453,256.0199890136719,388.41552734375,20.276206970214844
2021-04-16,150.00999450683594,80.13999938964844,22.230680465698242,71.11404418945312,258.7099914550781,389.7137756347656,20.1141357421875
2021-04-19,141.13999938964844,80.20999908447266,21.689373016357422,70.1036605834961,244.86000061035156,387.799072265625,20.093353271484375
2021-04-20,147.0,79.36000061035156,21.493391036987305,70.75382995605469,243.8699951171875,384.959716796875,19.561412811279297
2021-04-21,155.0800018310547,83.6500015258789,21.91336441040039,68.5046157836914,255.08999633789062,388.6023254394531,19.810760498046875
2021-04-22,160.8800048828125,87.1500015258789,22.445331573486328,68.8121109008789,274.70001220703125,385.0531311035156,19.578033447265625
2021-04-23,166.97000122070312,88.55999755859375,22.86530303955078,68.7418212890625,279.42999267578125,389.22796630859375,19.756731033325195
2021-04-26,172.64999389648438,89.79000091552734,22.97730255126953,68.4694595336914,289.54998779296875,390.0406494140625,19.889720916748047
